invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I112379,C321053,Female,35,Cosmetics,5,203.3,Cash,10-11-2022,Metropol AVM
I332709,C337644,Male,58,Clothing,2,600.16,Cash,02-04-2022,Kanyon
I192005,C177872,Male,28,Shoes,4,2400.68,Cash,17-02-2023,Metrocity
I147566,C173711,Male,47,Cosmetics,3,121.98,Cash,24-03-2022,Metropol AVM
I221570,C132636,Male,65,Technology,1,1050,Credit Card,15-09-2022,Kanyon
I300946,C120404,Female,39,Shoes,2,1200.34,Credit Card,03-02-2022,Kanyon
I175381,C497520,Male,48,Souvenir,1,11.73,Cash,31-12-2022,Kanyon
I190069,C327056,Male,32,Cosmetics,3,121.98,Debit Card,31-10-2022,Cevahir AVM
I225794,C405333,Female,22,Clothing,2,600.16,Cash,17-09-2022,Metrocity
I131002,C170934,Male,28,Clothing,3,900.24,Cash,16-12-2022,Istinye Park
I109918,C174457,Female,25,Clothing,1,300.08,Credit Card,23-01-2022,Kanyon
I344464,C103006,Male,24,Toys,5,179.2,Debit Card,16-04-2022,Metropol AVM
I302821,C597386,Male,44,Technology,4,4200,Debit Card,19-12-2022,Mall of Istanbul
I142075,C867686,Female,67,Food & Beverage,2,10.46,Credit Card,30-08-2022,Mall of Istanbul
I320813,C143434,Female,32,Clothing,2,600.16,Cash,03-10-2022,Istinye Park
I501110,C929166,Male,26,Clothing,5,1500.4,Debit Card,13-08-2022,Kanyon
I119028,C297118,Male,20,Clothing,2,600.16,Cash,25-05-2022,Metrocity
I355574,C199461,Female,52,Clothing,3,900.24,Cash,03-11-2022,Metrocity
I960497,C164634,Female,21,Clothing,1,300.08,Debit Card,20-02-2023,Metropol AVM
I267408,C161698,Female,51,Cosmetics,2,81.32,Credit Card,17-05-2022,Istinye Park
I201288,C219995,Female,34,Cosmetics,2,81.32,Cash,07-05-2022,Mall of Istanbul
I255807,C336305,Male,58,Clothing,5,1500.4,Cash,22-03-2022,Kanyon
I260883,C335089,Female,51,Shoes,2,1200.34,Debit Card,20-03-2022,Istinye Park
I562544,C167158,Female,43,Food & Beverage,3,15.69,Debit Card,26-02-2022,Kanyon
I192505,C216362,Female,63,Shoes,2,1200.34,Cash,06-07-2022,Kanyon
I336669,C307870,Female,61,Souvenir,4,46.92,Credit Card,02-09-2023,Viaport Outlet
I274048,C264585,Male,68,Food & Beverage,3,15.69,Cash,05-01-2022,Emaar Square Mall
I331900,C181585,Female,22,Souvenir,2,23.46,Cash,01-04-2022,Istinye Park
I465058,C496138,Male,37,Clothing,2,600.16,Credit Card,20-02-2023,Mall of Istanbul
I656589,C442944,Male,29,Technology,4,4200,Debit Card,02-01-2023,Metrocity
I533408,C111832,Female,28,Shoes,3,1800.51,Credit Card,11-04-2022,Viaport Outlet
I862657,C465874,Female,29,Cosmetics,3,121.98,Debit Card,08-02-2022,Mall of Istanbul
I297813,C219598,Female,39,Souvenir,2,23.46,Cash,18-03-2022,Zorlu Center
I311887,C194388,Male,25,Books,1,15.15,Credit Card,01-06-2022,Mall of Istanbul
I206538,C260468,Female,33,Books,3,45.45,Credit Card,05-06-2022,Zorlu Center
I975452,C196870,Male,56,Clothing,1,300.08,Debit Card,03-03-2022,Metrocity
I223894,C162039,Male,41,Cosmetics,5,203.3,Debit Card,01-08-2023,Kanyon
I424050,C261367,Male,63,Souvenir,3,35.19,Debit Card,10-10-2022,Mall of Istanbul
I270772,C148358,Male,34,Clothing,1,300.08,Credit Card,16-01-2023,Mall of Istanbul
I239210,C273813,Female,64,Clothing,3,900.24,Credit Card,05-07-2022,Kanyon
I333610,C252029,Male,43,Technology,5,5250,Cash,25-08-2022,Zorlu Center
I274896,C184126,Female,41,Cosmetics,4,162.64,Cash,20-09-2022,Metropol AVM
I158268,C108003,Female,61,Clothing,5,1500.4,Cash,24-01-2023,Mall of Istanbul
I164946,C262982,Female,64,Clothing,3,900.24,Cash,08-11-2022,Mall of Istanbul
I259297,C331518,Female,39,Cosmetics,1,40.66,Debit Card,24-03-2022,Kanyon
I834420,C107829,Female,28,Clothing,1,300.08,Debit Card,13-11-2022,Cevahir AVM
I167102,C408981,Female,69,Cosmetics,3,121.98,Cash,22-06-2022,Kanyon
I184391,C227012,Female,57,Food & Beverage,1,5.23,Cash,28-03-2022,Metrocity
I115609,C230396,Male,39,Souvenir,2,23.46,Credit Card,22-12-2022,Istinye Park
I277327,C311887,Female,61,Technology,5,5250,Cash,07-08-2022,Istinye Park
I334036,C682985,Male,57,Clothing,5,1500.4,Cash,12-05-2022,Emaar Square Mall
I687577,C205627,Male,43,Cosmetics,2,81.32,Cash,21-06-2022,Mall of Istanbul
I169156,C290791,Female,50,Toys,4,143.36,Cash,20-05-2022,Emaar Square Mall
I166804,C262584,Male,55,Food & Beverage,1,5.23,Cash,06-01-2022,Kanyon
I164682,C191514,Male,26,Clothing,2,600.16,Credit Card,06-10-2022,Metropol AVM
I246085,C250180,Female,37,Shoes,5,3000.85,Cash,21-04-2022,Istinye Park
I631807,C822515,Female,61,Clothing,1,300.08,Credit Card,07-04-2022,Kanyon
I314960,C272052,Female,58,Clothing,5,1500.4,Debit Card,15-09-2022,Kanyon
I328897,C103773,Female,54,Shoes,5,3000.85,Debit Card,10-11-2022,Metrocity
I839956,C312277,Female,62,Cosmetics,5,203.3,Cash,30-08-2022,Kanyon
I486486,C264869,Female,48,Cosmetics,1,40.66,Cash,20-01-2022,Mall of Istanbul
I267465,C337971,Female,37,Food & Beverage,2,10.46,Debit Card,22-07-2022,Kanyon
I194774,C144386,Female,32,Clothing,4,1200.32,Debit Card,20-11-2022,Metrocity
I294250,C356491,Male,25,Souvenir,5,58.65,Debit Card,01-06-2023,Emaar Square Mall
I265700,C340042,Female,33,Books,1,15.15,Credit Card,02-07-2023,Kanyon
I243266,C196870,Female,67,Clothing,5,1500.4,Cash,31-03-2022,Istinye Park
I227572,C994684,Female,29,Cosmetics,3,121.98,Cash,10-07-2022,Kanyon
I702541,C225206,Female,63,Food & Beverage,2,10.46,Credit Card,18-11-2022,Metropol AVM
I581769,C191514,Male,38,Souvenir,3,35.19,Credit Card,24-01-2023,Metrocity
I276062,C297779,Male,41,Toys,2,71.68,Credit Card,04-09-2022,Mall of Istanbul
I189464,C750135,Female,39,Clothing,1,300.08,Credit Card,23-08-2022,Istinye Park
I113277,C160512,Female,60,Books,2,30.3,Cash,22-01-2023,Metrocity
I336356,C760149,Female,69,Cosmetics,5,203.3,Debit Card,18-11-2022,Kanyon
I644866,C316812,Male,62,Toys,1,35.84,Cash,29-03-2022,Mall of Istanbul
I238063,C114706,Male,35,Food & Beverage,4,20.92,Cash,30-06-2022,Istinye Park
I263656,C256281,Female,61,Clothing,2,600.16,Credit Card,14-07-2022,Kanyon
I116097,C103006,Female,19,Food & Beverage,2,10.46,Debit Card,10-11-2022,Metrocity
I184478,C126394,Male,29,Cosmetics,2,81.32,Cash,17-10-2022,Metropol AVM
I189764,C330208,Female,51,Shoes,5,3000.85,Cash,11-08-2022,Forum Istanbul
I291252,C209077,Female,59,Clothing,5,1500.4,Cash,21-04-2022,Forum Istanbul
I310612,C173565,Male,52,Cosmetics,4,162.64,Credit Card,01-03-2022,Mall of Istanbul
I189702,C261635,Male,36,Shoes,3,1800.51,Cash,11-03-2022,Kanyon
I284579,C253416,Male,22,Shoes,2,1200.34,Debit Card,24-03-2022,Istinye Park
I132570,C799532,Female,41,Shoes,4,2400.68,Credit Card,27-11-2022,Metrocity
I811074,C288544,Male,28,Technology,1,1050,Cash,26-03-2022,Istinye Park
I125824,C906919,Female,59,Shoes,1,600.17,Credit Card,27-10-2022,Viaport Outlet
I990165,C262584,Female,63,Toys,5,179.2,Credit Card,30-10-2022,Metropol AVM
I262267,C619461,Male,41,Cosmetics,5,203.3,Debit Card,19-03-2022,Mall of Istanbul
I319800,C160002,Female,24,Clothing,5,1500.4,Credit Card,18-04-2022,Kanyon
I161612,C228581,Female,33,Food & Beverage,2,10.46,Credit Card,01-06-2022,Kanyon
I218432,C370083,Female,68,Toys,3,107.52,Debit Card,01-01-2023,Emaar Square Mall
I300723,C320610,Female,65,Food & Beverage,3,15.69,Cash,26-01-2022,Mall of Istanbul
I152599,C256755,Female,51,Shoes,4,2400.68,Debit Card,08-08-2022,Mall of Istanbul
I255609,C127447,Male,53,Technology,2,2100,Debit Card,15-07-2022,Viaport Outlet
I297919,C184126,Male,26,Books,1,15.15,Credit Card,24-11-2022,Kanyon
I320757,C611885,Female,61,Clothing,3,900.24,Debit Card,25-07-2022,Metrocity
I260926,C950897,Female,25,Souvenir,3,35.19,Credit Card,31-07-2022,Mall of Istanbul
I212033,C328166,Male,27,Clothing,3,900.24,Cash,13-01-2022,Metrocity
I324375,C245508,Male,42,Clothing,2,600.16,Debit Card,20-09-2022,Metrocity
I127856,C899229,Male,29,Food & Beverage,1,5.23,Credit Card,30-06-2022,Mall of Istanbul
I949680,C340042,Female,41,Souvenir,1,11.73,Cash,16-09-2022,Viaport Outlet
I186131,C100672,Female,58,Toys,4,143.36,Cash,30-01-2023,Mall of Istanbul
I285304,C126446,Female,35,Toys,5,179.2,Cash,20-06-2022,Mall of Istanbul
I191376,C184126,Female,49,Cosmetics,5,203.3,Cash,04-10-2022,Metrocity
I270234,C134246,Female,20,Clothing,5,1500.4,Cash,12-01-2022,Metrocity
I401648,C290275,Female,56,Toys,3,107.52,Credit Card,21-05-2022,Mall of Istanbul
I271686,C599749,Female,48,Clothing,2,600.16,Debit Card,21-06-2022,Mall of Istanbul
I217899,C287708,Female,38,Clothing,1,300.08,Credit Card,25-02-2023,Kanyon
I193858,C605539,Female,43,Clothing,5,1500.4,Cash,03-12-2022,Kanyon
I223970,C712913,Male,27,Shoes,4,2400.68,Cash,30-10-2022,Mall of Istanbul
I190512,C243452,Female,39,Toys,4,143.36,Cash,05-02-2022,Cevahir AVM
I832791,C106065,Male,56,Shoes,1,600.17,Credit Card,30-05-2022,Emaar Square Mall
I772357,C307038,Female,20,Toys,5,179.2,Credit Card,16-11-2022,Kanyon
I329978,C643008,Female,43,Shoes,4,2400.68,Credit Card,10-10-2022,Metrocity
I142576,C359322,Female,29,Cosmetics,3,121.98,Debit Card,20-07-2022,Viaport Outlet
I134702,C109090,Female,57,Toys,3,107.52,Cash,31-01-2023,Mall of Istanbul
I299914,C292346,Female,64,Clothing,2,600.16,Credit Card,06-06-2022,Kanyon
I256744,C712913,Male,43,Clothing,1,300.08,Cash,07-06-2022,Kanyon
I216942,C134562,Female,58,Clothing,4,1200.32,Debit Card,28-05-2022,Kanyon
I329310,C319412,Female,39,Cosmetics,3,121.98,Credit Card,31-10-2022,Mall of Istanbul
I111049,C294112,Male,43,Shoes,2,1200.34,Cash,16-05-2022,Mall of Istanbul
I314105,C321505,Female,69,Shoes,2,1200.34,Credit Card,27-01-2022,Viaport Outlet
I552822,C160002,Female,25,Books,5,75.75,Cash,30-06-2022,Viaport Outlet
I135850,C134690,Male,42,Clothing,1,300.08,Cash,17-02-2023,Metropol AVM
I334344,C266825,Female,66,Cosmetics,3,121.98,Credit Card,07-03-2022,Metropol AVM
I263297,C294341,Female,31,Food & Beverage,1,5.23,Cash,08-04-2022,Cevahir AVM
I122129,C339702,Female,51,Food & Beverage,4,20.92,Credit Card,01-12-2023,Metropol AVM
I180635,C765432,Female,32,Technology,4,4200,Cash,25-05-2022,Mall of Istanbul
I281572,C537541,Female,39,Food & Beverage,5,26.15,Cash,26-08-2022,Mall of Istanbul
I183197,C152906,Female,25,Food & Beverage,4,20.92,Credit Card,24-03-2022,Emaar Square Mall
I140497,C187423,Female,60,Shoes,4,2400.68,Cash,18-04-2022,Istinye Park
I241083,C279326,Male,59,Cosmetics,4,162.64,Cash,15-03-2022,Kanyon
I270902,C226282,Female,35,Toys,1,35.84,Credit Card,18-02-2022,Cevahir AVM
I311526,C264869,Female,31,Food & Beverage,4,20.92,Credit Card,20-07-2022,Kanyon
I238587,C312384,Female,19,Souvenir,1,11.73,Cash,03-08-2023,Kanyon
I947157,C134060,Female,57,Clothing,2,600.16,Cash,08-01-2022,Kanyon
I542172,C270770,Female,27,Clothing,3,900.24,Credit Card,22-10-2022,Metrocity
I220320,C905881,Female,32,Clothing,2,600.16,Cash,17-07-2022,Forum Istanbul
I200794,C196805,Female,62,Toys,5,179.2,Debit Card,16-06-2022,Mall of Istanbul
I217089,C230543,Female,32,Food & Beverage,5,26.15,Cash,21-08-2022,Mall of Istanbul
I706015,C242037,Male,65,Souvenir,5,58.65,Cash,16-10-2022,Emaar Square Mall
I368264,C742485,Female,23,Cosmetics,1,40.66,Cash,21-05-2022,Kanyon
I224303,C194388,Female,62,Food & Beverage,2,10.46,Credit Card,12-09-2022,Metropol AVM
I245410,C242822,Female,56,Clothing,2,600.16,Cash,24-07-2022,Emaar Square Mall
I180956,C100507,Female,54,Food & Beverage,2,10.46,Cash,26-10-2022,Metropol AVM
I303087,C204117,Male,22,Clothing,3,900.24,Credit Card,14-02-2022,Kanyon
I317861,C125845,Female,57,Cosmetics,4,162.64,Debit Card,20-01-2022,Metropol AVM
I167187,C146106,Female,18,Shoes,1,600.17,Cash,30-08-2022,Istinye Park
I297258,C289454,Male,67,Books,1,15.15,Debit Card,11-09-2022,Mall of Istanbul
I339345,C967744,Female,69,Cosmetics,1,40.66,Credit Card,23-09-2022,Kanyon
I201060,C187988,Female,49,Shoes,1,600.17,Credit Card,31-10-2022,Cevahir AVM
I225837,C303125,Female,48,Clothing,3,900.24,Cash,23-11-2022,Metrocity
I118375,C216475,Female,67,Clothing,5,1500.4,Cash,02-10-2022,Cevahir AVM
I341040,C124565,Female,67,Clothing,1,300.08,Debit Card,26-02-2022,Kanyon
I211936,C198772,Female,67,Cosmetics,3,121.98,Cash,10-08-2022,Kanyon
I280499,C290791,Male,29,Clothing,5,1500.4,Cash,16-12-2022,Viaport Outlet
I697029,C326665,Female,33,Cosmetics,2,81.32,Debit Card,15-02-2022,Forum Istanbul
I268848,C313275,Female,26,Shoes,2,1200.34,Cash,03-10-2022,Metrocity
I278839,C543215,Male,54,Books,2,30.3,Cash,30-07-2022,Mall of Istanbul
I275097,C944648,Male,37,Clothing,5,1500.4,Cash,27-04-2022,Cevahir AVM
I105592,C315453,Male,34,Shoes,2,1200.34,Credit Card,17-07-2022,Kanyon
I283936,C313632,Male,34,Clothing,1,300.08,Credit Card,28-12-2022,Metrocity
I314612,C197040,Male,54,Food & Beverage,3,15.69,Credit Card,03-02-2023,Mall of Istanbul
I998116,C954778,Male,57,Technology,5,5250,Credit Card,02-09-2022,Mall of Istanbul
I310455,C268234,Female,45,Clothing,3,900.24,Credit Card,02-12-2022,Metrocity
I236635,C137080,Male,43,Clothing,3,900.24,Credit Card,03-11-2022,Cevahir AVM
I436542,C242182,Male,49,Shoes,1,600.17,Debit Card,08-05-2022,Zorlu Center
I215876,C197308,Male,37,Technology,5,5250,Debit Card,09-12-2022,Emaar Square Mall
I955921,C110969,Male,43,Clothing,4,1200.32,Credit Card,27-07-2022,Mall of Istanbul
I204187,C192403,Female,27,Food & Beverage,2,10.46,Cash,18-10-2022,Istinye Park
I172047,C414958,Male,60,Cosmetics,5,203.3,Cash,25-07-2022,Istinye Park
I483430,C254153,Female,31,Clothing,1,300.08,Credit Card,23-05-2022,Mall of Istanbul
I263107,C700381,Female,42,Clothing,2,600.16,Credit Card,13-06-2022,Kanyon
I125803,C300459,Male,50,Cosmetics,3,121.98,Debit Card,01-06-2023,Viaport Outlet
I135006,C204279,Male,64,Clothing,1,300.08,Cash,14-11-2022,Emaar Square Mall
I287855,C237330,Female,35,Clothing,4,1200.32,Cash,06-07-2022,Forum Istanbul
I322966,C208840,Female,56,Clothing,1,300.08,Cash,01-01-2023,Emaar Square Mall
I632179,C126315,Female,31,Books,4,60.6,Cash,13-01-2023,Istinye Park
I102497,C144823,Male,63,Clothing,1,300.08,Credit Card,17-09-2022,Mall of Istanbul
I415455,C321505,Male,64,Cosmetics,2,81.32,Credit Card,17-01-2023,Kanyon
I857562,C335089,Female,58,Toys,3,107.52,Cash,02-11-2023,Metropol AVM
I205795,C143718,Female,18,Shoes,2,1200.34,Cash,24-07-2022,Metropol AVM
I102876,C266825,Female,18,Cosmetics,3,121.98,Credit Card,27-02-2023,Mall of Istanbul
I106654,C278776,Male,25,Toys,3,107.52,Credit Card,13-01-2023,Kanyon
I181188,C252662,Male,51,Cosmetics,5,203.3,Debit Card,23-12-2022,Viaport Outlet
I255079,C283822,Male,63,Food & Beverage,4,20.92,Debit Card,10-01-2022,Viaport Outlet
I117715,C322994,Male,40,Clothing,3,900.24,Credit Card,19-07-2022,Metrocity
I732218,C323659,Female,23,Clothing,1,300.08,Cash,03-06-2023,Cevahir AVM
I563482,C210123,Male,64,Clothing,2,600.16,Cash,17-08-2022,Kanyon
I205777,C250033,Female,63,Souvenir,2,23.46,Cash,09-10-2022,Kanyon
I241394,C316695,Female,51,Clothing,5,1500.4,Debit Card,27-03-2022,Metropol AVM
I251252,C184126,Female,59,Clothing,1,300.08,Cash,09-01-2022,Mall of Istanbul
I223423,C276262,Female,27,Shoes,4,2400.68,Credit Card,18-06-2022,Mall of Istanbul
I266703,C264869,Female,30,Toys,5,179.2,Cash,23-10-2022,Kanyon
I284904,C297118,Male,50,Clothing,2,600.16,Credit Card,01-10-2022,Metrocity
I276463,C281268,Female,66,Clothing,2,600.16,Credit Card,06-09-2022,Mall of Istanbul
I133701,C211457,Female,43,Food & Beverage,1,5.23,Cash,13-11-2022,Forum Istanbul
I123770,C681572,Male,44,Clothing,3,900.24,Cash,17-10-2022,Istinye Park
I303522,C719220,Female,49,Clothing,2,600.16,Credit Card,14-08-2022,Metropol AVM
I251721,C850240,Female,36,Food & Beverage,1,5.23,Cash,19-06-2022,Viaport Outlet
I279276,C194351,Female,37,Cosmetics,1,40.66,Cash,13-08-2022,Metrocity
I280196,C267052,Male,44,Clothing,2,600.16,Cash,21-08-2022,Istinye Park
I676027,C726021,Male,56,Clothing,1,300.08,Cash,03-10-2022,Kanyon
I146582,C291427,Female,51,Clothing,4,1200.32,Credit Card,01-12-2023,Kanyon
I293082,C494183,Female,64,Clothing,4,1200.32,Cash,14-10-2022,Mall of Istanbul
I512834,C181552,Female,24,Clothing,2,600.16,Cash,23-02-2023,Kanyon
I726341,C290907,Female,19,Clothing,1,300.08,Credit Card,03-06-2022,Zorlu Center
I128363,C995929,Female,37,Cosmetics,4,162.64,Debit Card,16-11-2022,Kanyon
I713991,C291071,Male,20,Clothing,1,300.08,Credit Card,30-08-2022,Mall of Istanbul
I212539,C792146,Female,59,Shoes,5,3000.85,Cash,26-11-2022,Mall of Istanbul
I230877,C174457,Male,43,Cosmetics,1,40.66,Debit Card,05-10-2022,Mall of Istanbul
I234047,C218295,Female,66,Food & Beverage,1,5.23,Debit Card,19-08-2022,Viaport Outlet
I141318,C114706,Male,33,Cosmetics,3,121.98,Debit Card,11-04-2022,Kanyon
I121202,C306395,Male,42,Clothing,1,300.08,Credit Card,05-11-2022,Mall of Istanbul
I880985,C316695,Female,42,Clothing,2,600.16,Credit Card,07-08-2022,Metropol AVM
I529850,C326496,Male,22,Clothing,4,1200.32,Cash,28-05-2022,Kanyon
I915827,C375559,Female,39,Shoes,2,1200.34,Debit Card,22-08-2022,Metropol AVM
I999973,C224446,Male,28,Technology,1,1050,Credit Card,01-11-2023,Mall of Istanbul
I280849,C714299,Female,39,Clothing,1,300.08,Debit Card,05-07-2022,Kanyon
I425834,C216793,Female,44,Technology,2,2100,Cash,12-02-2022,Emaar Square Mall
I217366,C272462,Female,57,Clothing,4,1200.32,Credit Card,03-04-2023,Kanyon
I433515,C147703,Female,35,Clothing,3,900.24,Credit Card,23-06-2022,Metrocity
I111320,C155786,Male,30,Toys,3,107.52,Debit Card,18-06-2022,Kanyon
I288463,C234631,Female,51,Clothing,2,600.16,Credit Card,21-04-2022,Mall of Istanbul
I104561,C703353,Male,20,Toys,4,143.36,Cash,03-01-2022,Kanyon
I180522,C239069,Male,29,Shoes,3,1800.51,Credit Card,03-01-2022,Istinye Park
I272216,C131063,Male,58,Technology,1,1050,Cash,28-01-2023,Mall of Istanbul
I193286,C282243,Male,54,Toys,1,35.84,Credit Card,17-01-2022,Kanyon
I173879,C192050,Male,62,Food & Beverage,2,10.46,Cash,19-11-2022,Forum Istanbul
I977463,C465874,Female,59,Clothing,3,900.24,Debit Card,15-06-2022,Kanyon
I181623,C339518,Male,38,Souvenir,5,58.65,Credit Card,06-06-2022,Viaport Outlet
I324399,C161698,Male,44,Clothing,2,600.16,Cash,27-11-2022,Istinye Park
I163966,C272462,Female,37,Clothing,4,1200.32,Cash,23-03-2022,Mall of Istanbul
I171467,C525444,Male,29,Food & Beverage,5,26.15,Cash,09-05-2022,Viaport Outlet
I788617,C287708,Male,52,Food & Beverage,1,5.23,Cash,25-05-2022,Metrocity
I873786,C530461,Female,48,Clothing,3,900.24,Debit Card,27-12-2022,Metrocity
I257711,C335904,Female,26,Toys,2,71.68,Cash,22-02-2022,Kanyon
I185280,C776956,Female,43,Food & Beverage,1,5.23,Cash,25-04-2022,Mall of Istanbul
I191745,C250033,Male,66,Shoes,3,1800.51,Cash,02-05-2023,Zorlu Center
I196702,C303304,Male,39,Shoes,2,1200.34,Cash,03-04-2022,Mall of Istanbul
I137654,C291291,Male,20,Clothing,2,600.16,Credit Card,27-03-2022,Cevahir AVM
I638419,C313275,Female,52,Cosmetics,4,162.64,Credit Card,27-01-2022,Kanyon
I225319,C251518,Female,28,Food & Beverage,2,10.46,Debit Card,17-02-2023,Mall of Istanbul
I153895,C880650,Male,60,Shoes,1,600.17,Cash,23-04-2022,Emaar Square Mall
I239317,C110628,Male,63,Food & Beverage,1,5.23,Debit Card,07-07-2022,Metrocity
I147112,C137026,Female,33,Food & Beverage,3,15.69,Cash,04-12-2022,Emaar Square Mall
I166307,C140342,Male,65,Cosmetics,2,81.32,Cash,01-05-2022,Viaport Outlet
I251147,C376605,Female,47,Clothing,1,300.08,Debit Card,24-06-2022,Kanyon
I333732,C187899,Male,69,Toys,2,71.68,Credit Card,14-01-2022,Mall of Istanbul
I181324,C223830,Male,68,Clothing,1,300.08,Debit Card,22-11-2022,Mall of Istanbul
I138533,C778404,Male,31,Cosmetics,3,121.98,Cash,25-09-2022,Mall of Istanbul
I546217,C191237,Female,54,Cosmetics,3,121.98,Cash,19-12-2022,Forum Istanbul
I155165,C193793,Female,68,Clothing,1,300.08,Debit Card,31-03-2022,Emaar Square Mall
I216112,C120164,Male,48,Technology,5,5250,Credit Card,19-10-2022,Istinye Park
I168747,C250065,Female,21,Shoes,4,2400.68,Cash,18-08-2022,Forum Istanbul
I100543,C223000,Female,52,Food & Beverage,2,10.46,Cash,03-05-2022,Mall of Istanbul
I209541,C328577,Female,27,Toys,5,179.2,Cash,07-12-2022,Mall of Istanbul
I163826,C112071,Female,45,Clothing,2,600.16,Cash,31-01-2023,Metrocity
I337905,C611885,Female,68,Technology,5,5250,Credit Card,24-10-2022,Viaport Outlet
I128824,C494183,Male,18,Cosmetics,1,40.66,Credit Card,06-12-2022,Kanyon
I170951,C277888,Female,24,Toys,4,143.36,Credit Card,04-06-2022,Cevahir AVM
I229557,C474668,Male,55,Cosmetics,2,81.32,Credit Card,26-11-2022,Metropol AVM
I228629,C287553,Female,41,Cosmetics,2,81.32,Credit Card,01-03-2023,Kanyon
I225506,C762278,Male,65,Clothing,4,1200.32,Cash,24-11-2022,Mall of Istanbul
I291624,C261591,Male,53,Food & Beverage,4,20.92,Cash,09-09-2022,Emaar Square Mall
I334252,C994684,Female,47,Cosmetics,5,203.3,Credit Card,11-05-2022,Mall of Istanbul
I284241,C156861,Female,54,Souvenir,2,23.46,Cash,22-02-2023,Istinye Park
I883957,C334601,Female,34,Toys,2,71.68,Debit Card,16-12-2022,Istinye Park
I664173,C184477,Female,65,Clothing,5,1500.4,Debit Card,01-05-2023,Metropol AVM
I767800,C106583,Female,33,Clothing,3,900.24,Credit Card,25-08-2022,Istinye Park
I108965,C254397,Female,30,Cosmetics,2,81.32,Cash,19-02-2022,Kanyon
I339411,C167100,Female,54,Books,2,30.3,Credit Card,07-03-2022,Kanyon
I211415,C154633,Female,46,Souvenir,5,58.65,Credit Card,25-02-2022,Mall of Istanbul
I321699,C190362,Female,49,Clothing,5,1500.4,Credit Card,26-12-2022,Kanyon
I628043,C235146,Male,35,Cosmetics,3,121.98,Debit Card,17-08-2022,Metropol AVM
I333877,C282243,Female,40,Souvenir,5,58.65,Debit Card,14-10-2022,Metrocity
I957466,C202286,Male,46,Books,3,45.45,Cash,29-05-2022,Mall of Istanbul
I212707,C174457,Female,55,Cosmetics,1,40.66,Debit Card,07-04-2022,Metrocity
I147283,C259810,Female,61,Cosmetics,2,81.32,Cash,03-07-2023,Kanyon
I134312,C918580,Female,58,Food & Beverage,5,26.15,Credit Card,03-06-2023,Istinye Park
I106873,C187988,Female,63,Food & Beverage,4,20.92,Credit Card,27-07-2022,Metropol AVM
I222990,C104702,Female,21,Toys,4,143.36,Cash,10-03-2022,Zorlu Center
I206266,C208750,Female,25,Cosmetics,1,40.66,Debit Card,30-03-2022,Mall of Istanbul
I117330,C207172,Female,64,Food & Beverage,3,15.69,Credit Card,17-10-2022,Metrocity
I142126,C297192,Female,61,Clothing,3,900.24,Debit Card,02-05-2022,Kanyon
